,row_id,x,y,accuracy,time,place_id,hour,weekday,month,year,day
25340692,25340692,1.2489,2.6785,185,683843,2327054745,21.3833333333,5.89097222222,3.82969907407,1.30107115677,109.890972222
25344363,25344363,1.0118,2.6206,12,2456,4496840916,16.9333333333,1.70555555556,0.0568518518519,0.00467275494673,1.70555555556
25347389,25347389,1.0063,2.6731,4,264137,3312463746,10.2833333333,1.42847222222,6.11428240741,0.502543759513,183.428472222
25348954,25348954,1.014,2.7045,15,93142,2460093296,16.3666666667,1.68194444444,2.15606481481,0.177210806697,64.6819444444
25349710,25349710,1.1721,2.6911,65,533175,6683426742,6.25,6.26041666667,0.342013888889,1.01441210046,5.26041666667
25352580,25352580,1.0053,2.7203,10,396979,6424972551,16.3166666667,2.67986111111,9.1893287037,0.755287290715,275.679861111
25353612,25353612,1.1109,2.6684,47,105767,6237569496,10.7833333333,3.44930555556,2.44831018519,0.201230974125,73.4493055556
25354270,25354270,1.0423,2.67,3,103061,9632980559,13.6833333333,1.57013888889,2.3856712963,0.196082572298,71.5701388889
25355921,25355921,1.1155,2.637,67,768682,5606572086,19.3666666667,1.80694444444,5.79356481481,1.4624847793,168.806944444
25356157,25356157,1.2035,2.6974,165,658635,6875724035,9.25,2.38541666667,3.24618055556,1.25311073059,92.3854166667
25359485,25359485,1.1843,2.7091,79,529132,7914558846,10.8666666667,3.45277777778,0.248425925926,1.00671993912,2.45277777778
25363104,25363104,1.1142,2.6593,28,767573,5270522918,0.883333333333,1.03680555556,5.76789351852,1.46037480974,168.036805556
25363901,25363901,1.0941,2.616,66,35633,4423196276,17.8833333333,3.74513888889,0.824837962963,0.0677949010654,24.7451388889
25365841,25365841,1.2499,2.6964,73,540329,2327054745,5.48333333333,4.22847222222,0.507615740741,1.02802321157,10.2284722222
25366163,25366163,1.0521,2.684,58,104395,3312463746,11.9166666667,2.49652777778,2.41655092593,0.198620624049,72.4965277778
25368211,25368211,1.2007,2.6803,63,513519,6683426742,14.65,6.61041666667,11.8870138889,0.977014840183,356.610416667
25368382,25368382,1.025,2.5396,82,227158,4932578245,17.9666666667,3.74861111111,5.25828703704,0.432187975647,157.748611111
25369472,25369472,1.0395,2.5894,4,571718,1097200869,0.633333333333,5.02638888889,1.23421296296,1.0877435312,32.0263888889
25370245,25370245,1.232,2.6804,5,212240,3501503074,9.33333333333,0.388888888889,4.91296296296,0.403805175038,147.388888889
25370872,25370872,1.2461,2.5977,16,549385,7551043473,12.4166666667,3.51736111111,0.71724537037,1.04525304414,16.5173611111
25371682,25371682,1.0258,2.5987,65,217836,1097200869,6.6,4.275,5.0425,0.414452054795,151.275
25374511,25374511,1.0056,2.7368,65,469952,3946571143,8.53333333333,4.35555555556,10.8785185185,0.894124809741,326.355555556
25376431,25376431,1.0388,2.5611,82,675148,4932578245,20.4666666667,6.85277777778,3.62842592593,1.2845281583,103.852777778
25376952,25376952,1.2042,2.5323,73,771488,3992589015,18.1333333333,3.75555555556,5.85851851852,1.46782343988,170.755555556
25378656,25378656,1.1208,2.6176,174,708327,4423196276,21.45,1.89375,4.39645833333,1.34765410959,126.89375
25379386,25379386,1.0582,2.6624,53,372377,9632980559,14.2833333333,6.59513888889,8.61983796296,0.708479832572,258.595138889
25380334,25380334,1.0638,2.5806,26,412441,1097200869,10.0166666667,6.41736111111,9.54724537037,0.784705098935,286.417361111
25381365,25381365,1.0563,2.6353,64,477133,8780655195,8.21666666667,2.34236111111,11.0447453704,0.907787290715,331.342361111
25381491,25381491,1.0151,2.5199,433,81983,7708542882,22.3833333333,0.932638888889,1.89775462963,0.155979832572,56.9326388889
25383239,25383239,1.1722,2.6947,72,73823,3533177779,6.38333333333,2.26597222222,1.70886574074,0.140454718417,51.2659722222
25385189,25385189,1.1835,2.5443,158,12050,4906600801,8.83333333333,1.36805555556,0.278935185185,0.0229261796043,8.36805555556
25389317,25389317,1.2053,2.5361,89,535086,3992589015,14.1,0.5875,0.38625,1.01804794521,6.5875
25390735,25390735,1.0223,2.6968,14,115142,3312463746,23.0333333333,2.95972222222,2.66532407407,0.219067732116,79.9597222222
25390987,25390987,1.0069,2.681,46,575144,3312463746,9.73333333333,0.405555555556,1.31351851852,1.09426179604,34.4055555556
25391819,25391819,1.0514,2.6213,86,523725,7203076986,16.75,6.69791666667,0.123263888889,0.996432648402,363.697916667
25391970,25391970,1.1354,2.6197,45,235303,8780655195,9.71666666667,2.40486111111,5.4468287037,0.447684550989,163.404861111
25392445,25392445,1.2,2.6283,28,497708,5095999304,15.1333333333,2.63055555556,11.5210185185,0.946933028919,345.630555556
25392906,25392906,1.0475,2.6615,78,588135,1582523772,10.25,2.42708333333,1.61423611111,1.1189783105,43.4270833333
25398461,25398461,1.2104,2.7261,75,579691,8048985799,13.5166666667,3.56319444444,1.41877314815,1.10291286149,37.5631944444
25399824,25399824,1.0365,2.5833,78,537403,4022692381,4.71666666667,2.19652777778,0.439884259259,1.02245624049,8.19652777778
25401055,25401055,1.1989,2.6661,111,578078,1435128522,10.6333333333,2.44305555556,1.38143518519,1.09984398782,36.4430555556
25401124,25401124,1.1582,2.6778,21,74061,3533177779,10.35,2.43125,1.714375,0.140907534247,51.43125
25402251,25402251,1.1209,2.6319,60,756616,5606572086,10.2666666667,0.427777777778,5.51425925926,1.4395281583,160.427777778
25405229,25405229,1.0228,2.6367,604,307708,4835423909,16.4666666667,3.68611111111,7.12287037037,0.585441400304,213.686111111
25405294,25405294,1.1693,2.7234,582,516300,5144413331,13.0,1.54166666667,11.9513888889,0.982305936073,358.541666667
25406277,25406277,1.2292,2.5817,65,182706,6766324666,21.1,0.879166666667,4.22930555556,0.347614155251,126.879166667
25407804,25407804,1.1694,2.5775,64,481992,2355236719,17.2,5.71666666667,11.1572222222,0.91703196347,334.716666667
25408342,25408342,1.0137,2.6897,69,631201,9237487147,8.01666666667,4.33402777778,2.61113425926,1.2009151446,73.3340277778
25408734,25408734,1.1761,2.6721,96,309643,3533177779,0.716666666666,5.02986111111,7.16766203704,0.589122907154,215.029861111
25410891,25410891,1.1298,2.6417,67,2639,5606572086,19.9833333333,1.83263888889,0.061087962963,0.00502092846271,1.83263888889
25412906,25412906,1.0751,2.6571,70,452187,6237569496,0.45,6.01875,10.4672916667,0.860325342466,314.01875
25413339,25413339,1.1722,2.5004,7,647369,3741484405,13.4833333333,1.56180555556,2.98539351852,1.2316761796,84.5618055556
25417610,25417610,1.0149,2.718,58,62866,6424972551,15.7666666667,1.65694444444,1.45523148148,0.119608066971,43.6569444444
25420200,25420200,1.0251,2.5954,70,541913,1097200869,7.88333333333,5.32847222222,0.544282407407,1.0310369102,11.3284722222
25423849,25423849,1.0896,2.5465,2,455915,4932578245,14.5833333333,1.60763888889,10.553587963,0.867418188737,316.607638889
25424114,25424114,1.0106,2.5424,22,686626,4932578245,19.7666666667,0.823611111111,3.89412037037,1.30636605784,111.823611111
25425252,25425252,1.0793,2.7462,20,623959,6513894114,7.31666666667,6.30486111111,2.44349537037,1.18713660578,68.3048611111
25429481,25429481,1.1012,2.6225,62,527972,4423196276,15.5333333333,2.64722222222,0.221574074074,1.0045129376,1.64722222222
25431716,25431716,1.2036,2.7341,168,530321,6829001048,6.68333333333,4.27847222222,0.275949074074,1.00898211568,3.27847222222
25431846,25431846,1.1769,2.7417,60,49406,5009192468,7.43333333333,6.30972222222,1.14365740741,0.093999238965,34.3097222222
25435362,25435362,1.0853,2.681,15,27796,5270522918,7.26666666667,5.30277777778,0.643425925926,0.0528843226788,19.3027777778
25438288,25438288,1.1379,2.6189,64,33864,9598377925,12.4,2.51666666667,0.783888888889,0.0644292237443,23.5166666667
25442731,25442731,1.0143,2.5253,9,551995,7084181053,7.91666666667,5.32986111111,0.777662037037,1.05021879756,18.3298611111
25443414,25443414,1.0289,2.7448,81,32472,1325949552,13.2,1.55,0.751666666667,0.0617808219178,22.55
25447960,25447960,1.2044,2.6234,2,273545,4000153867,23.0833333333,0.961805555556,6.33206018519,0.520443302892,189.961805556
25448665,25448665,1.1971,2.5473,12,323503,7707340051,15.7166666667,0.654861111111,7.48849537037,0.615492770167,224.654861111
25449727,25449727,1.1927,2.6989,11,625433,6683426742,7.88333333333,0.328472222222,2.47761574074,1.18994101979,69.3284722222
25449813,25449813,1.0217,2.5379,74,618847,5788646225,18.1166666667,2.75486111111,2.32516203704,1.17741057839,64.7548611111
25455964,25455964,1.2335,2.5857,160,686341,6766324666,15.0166666667,0.625694444444,3.88752314815,1.3058238204,111.625694444
25457520,25457520,1.0085,2.7445,54,730175,6424972551,1.58333333333,3.06597222222,4.90219907407,1.3892218417,142.065972222
25460913,25460913,1.1513,2.6345,72,759496,8780655195,10.2666666667,2.42777777778,5.58092592593,1.44500761035,162.427777778
25463923,25463923,1.0931,2.565,8,382878,4932578245,21.3,6.8875,8.86291666667,0.72845890411,265.8875
25464073,25464073,1.0561,2.5326,11,154441,5035268417,6.01666666667,2.25069444444,3.57502314815,0.293837519026,107.250694444
25467734,25467734,1.233,2.6254,65,351093,5987464133,19.55,5.81458333333,8.12715277778,0.667985159817,243.814583333
25468435,25468435,1.1142,2.57,46,711566,1812226671,3.43333333333,4.14305555556,4.47143518519,1.35381659056,129.143055556
25469517,25469517,1.0503,2.6922,62,330785,2460093296,17.0833333333,5.71180555556,7.65706018519,0.629347412481,229.711805556
25471546,25471546,1.0904,2.5533,61,234554,7803770431,21.2333333333,1.88472222222,5.42949074074,0.446259512938,162.884722222
25474788,25474788,1.2453,2.7219,19,530323,8048985799,6.71666666667,4.27986111111,0.27599537037,1.00898592085,3.27986111111
25481100,25481100,1.0771,2.6292,65,504412,8780655195,6.86666666667,0.286111111111,11.6762037037,0.959687975647,350.286111111
25481987,25481987,1.2458,2.5032,887,781241,7536975002,12.6833333333,3.52847222222,6.08428240741,1.48637937595,177.528472222
25484271,25484271,1.2463,2.7464,170,550471,8048985799,6.51666666667,4.27152777778,0.742384259259,1.04731925419,17.2715277778
25487608,25487608,1.1659,2.6059,75,22640,7551043473,17.3333333333,1.72222222222,0.524074074074,0.0430745814307,15.7222222222
25489741,25489741,1.1864,2.5661,329,40091,6766324666,20.1833333333,6.84097222222,0.928032407407,0.0762766362253,27.8409722222
25494425,25494425,1.1365,2.5334,6,16620,7567563813,13.0,4.54166666667,0.384722222222,0.0316210045662,11.5416666667
25496794,25496794,1.0737,2.5342,165,214243,5035268417,18.7166666667,1.77986111111,4.9593287037,0.407616057839,148.779861111
25497208,25497208,1.1559,2.6425,32,540359,2855570935,5.98333333333,4.24930555556,0.508310185185,1.02808028919,10.2493055556
25502890,25502890,1.0573,2.6822,49,57814,5270522918,3.56666666667,5.14861111111,1.33828703704,0.109996194825,40.1486111111
25505550,25505550,1.0296,2.5405,69,478514,6399991653,7.23333333333,3.30138888889,11.076712963,0.910414764079,332.301388889
25506348,25506348,1.0448,2.6878,7,74211,3312463746,12.85,2.53541666667,1.71784722222,0.141192922374,51.5354166667
25506633,25506633,1.1656,2.6732,59,147026,3951163044,2.43333333333,4.10138888889,3.40337962963,0.279729832572,102.101388889
25506659,25506659,1.0265,2.6699,66,638576,3312463746,10.9333333333,2.45555555556,2.78185185185,1.21494672755,78.4555555556
25508877,25508877,1.2497,2.7288,66,56209,8048985799,0.816666666667,4.03402777778,1.30113425926,0.106942541857,39.0340277778
25509535,25509535,1.171,2.6541,63,41765,5270522918,0.0833333333334,1.00347222222,0.966782407407,0.0794615677321,29.0034722222
25509695,25509695,1.0679,2.5745,65,309412,1097200869,20.8666666667,4.86944444444,7.16231481481,0.588683409437,214.869444444
25511079,25511079,1.1885,2.6422,421,159910,5270522918,1.16666666667,6.04861111111,3.70162037037,0.304242770167,111.048611111
25511486,25511486,1.1111,2.5843,79,389185,1812226671,6.41666666667,4.26736111111,9.00891203704,0.740458523592,270.267361111
25511930,25511930,1.0241,2.6543,9,47844,6237569496,5.4,5.225,1.1075,0.0910273972603,33.225
25513159,25513159,1.1204,2.6497,10,67799,5270522918,1.98333333333,5.08263888889,1.5694212963,0.128993531202,47.0826388889
25513977,25513977,1.1651,2.6843,72,34827,3533177779,4.45,3.18541666667,0.806180555556,0.0662614155251,24.1854166667
25516943,25516943,1.1075,2.6577,13,163135,5270522918,6.91666666667,1.28819444444,3.77627314815,0.310378614916,113.288194444
25520706,25520706,1.033,2.6033,161,404689,1097200869,0.816666666667,1.03402777778,9.36780092593,0.769956240487,281.034027778
25523300,25523300,1.0514,2.6008,30,352588,6861654717,20.4666666667,6.85277777778,8.16175925926,0.670829528158,244.852777778
25523935,25523935,1.008,2.6867,135,478462,9237487147,6.36666666667,3.26527777778,11.0755092593,0.910315829528,332.265277778
25526762,25526762,1.2249,2.6559,14,346598,5261906348,16.6333333333,2.69305555556,8.02310185185,0.659433028919,240.693055556
25527957,25527957,1.2192,2.7068,11,66785,6683426742,9.08333333333,4.37847222222,1.54594907407,0.127064307458,46.3784722222
25535612,25535612,1.108,2.5437,4,111679,4932578245,13.3166666667,0.554861111111,2.58516203704,0.212479071537,77.5548611111
25535958,25535958,1.1067,2.5802,9,106004,3322359335,14.7333333333,3.61388888889,2.4537962963,0.201681887367,73.6138888889
25539177,25539177,1.0012,2.612,913,304240,5491139741,6.66666666667,1.27777777778,7.04259259259,0.578843226788,211.277777778
25541539,25541539,1.0363,2.5822,270,12162,1097200869,10.7,1.44583333333,0.281527777778,0.0231392694064,8.44583333333
25543058,25543058,1.0016,2.6194,20,574691,7618896878,2.18333333333,0.0909722222222,1.30303240741,1.0933999239,34.0909722222
25543485,25543485,1.2274,2.6723,147,279855,6683426742,8.25,5.34375,6.478125,0.532448630137,194.34375
25544317,25544317,1.2372,2.5855,65,190528,1097200869,7.46666666667,6.31111111111,4.41037037037,0.362496194825,132.311111111
25545557,25545557,1.2147,2.6862,7,298167,6683426742,1.45,4.06041666667,6.90201388889,0.567288812785,207.060416667
25552274,25552274,1.0895,2.6558,141,725051,1435128522,12.1833333333,6.50763888889,4.78358796296,1.37947298326,138.507638889
25553042,25553042,1.2437,2.6447,51,542673,8258328058,20.55,5.85625,0.561875,1.03248287671,11.85625
25554587,25554587,1.1989,2.5408,2,471,9671190585,7.85,0.327083333333,0.0109027777778,0.000896118721461,0.327083333333
25555588,25555588,1.1282,2.5422,33,601681,4932578245,20.0166666667,4.83402777778,1.92780092593,1.14475076104,52.8340277778
25557457,25557457,1.2225,2.512,48,773220,3992589015,23.0,4.95833333333,5.89861111111,1.47111872146,171.958333333
25561142,25561142,1.1193,2.6608,74,677646,5261906348,14.1,1.5875,3.68625,1.28928082192,105.5875
25564189,25564189,1.0502,2.7027,68,51518,2460093296,18.6333333333,0.776388888889,1.1925462963,0.0980175038052,35.7763888889
25564669,25564669,1.0425,2.6878,31,285859,3312463746,12.3166666667,2.51319444444,6.61710648148,0.543871765601,198.513194444
25565874,25565874,1.0197,2.5773,228,677369,1097200869,9.48333333333,1.39513888889,3.67983796296,1.28875380518,105.395138889
25568948,25568948,1.0016,2.5716,166,635020,8199247926,23.6666666667,6.98611111111,2.69953703704,1.20818112633,75.9861111111
25575213,25575213,1.1819,2.6641,157,125291,3533177779,0.183333333333,3.00763888889,2.90025462963,0.238377092846,87.0076388889
25577672,25577672,1.0378,2.6187,121,594739,4496840916,0.316666666668,0.0131944444444,1.76710648148,1.13154299848,48.0131944444
25578421,25578421,1.0369,2.5383,59,73169,6399991653,19.4833333333,1.81180555556,1.69372685185,0.13921042618,50.8118055556
25579806,25579806,1.2252,2.6634,10,313548,6875724035,17.8,0.741666666667,7.25805555556,0.596552511416,217.741666667
25581623,25581623,1.1656,2.5659,77,713502,2355236719,11.7,5.4875,4.51625,1.3575,130.4875
25582018,25582018,1.1979,2.7106,62,634189,6683426742,9.81666666667,6.40902777778,2.68030092593,1.2066000761,75.4090277778
25584187,25584187,1.1762,2.6897,68,76993,3533177779,11.2166666667,4.46736111111,1.78224537037,0.146485920852,53.4673611111
25586485,25586485,1.026,2.5803,165,123592,1913341282,19.8666666667,1.82777777778,2.86092592593,0.235144596651,85.8277777778
25587400,25587400,1.2185,2.722,67,639564,8048985799,3.4,3.14166666667,2.80472222222,1.21682648402,79.1416666667
25587749,25587749,1.0081,2.5877,62,126704,1097200869,23.7333333333,3.98888888889,2.93296296296,0.241065449011,87.9888888889
25590312,25590312,1.2477,2.6656,165,517954,6889790653,16.5666666667,2.69027777778,11.9896759259,0.98545281583,359.690277778
25591232,25591232,1.1146,2.6281,71,535858,7098464262,2.96666666667,1.12361111111,0.40412037037,1.01951674277,7.12361111111
25591388,25591388,1.0103,2.5804,61,736490,1913341282,10.8333333333,0.451388888889,5.04837962963,1.40123668189,146.451388889
25594047,25594047,1.1288,2.5762,5,636139,7934886976,18.3166666667,0.763194444444,2.72543981481,1.21031012177,76.7631944444
25595749,25595749,1.1485,2.6597,32,441124,5270522918,8.06666666667,5.33611111111,10.2112037037,0.839277016743,306.336111111
25595788,25595788,1.1329,2.6974,10,778231,6683426742,10.5166666667,1.43819444444,6.01460648148,1.48065258752,175.438194444
25598654,25598654,1.1068,2.5576,19,513809,4932578245,19.4833333333,6.81180555556,11.8937268519,0.977566590563,356.811805556
25603531,25603531,1.2341,2.6879,9,192932,3952821602,23.5333333333,0.980555555556,4.46601851852,0.367070015221,133.980555556
25607347,25607347,1.0854,2.6692,63,88469,9632980559,10.4833333333,5.43680555556,2.04789351852,0.168320015221,61.4368055556
25607951,25607951,1.0421,2.7306,66,616571,9710472407,4.18333333333,1.17430555556,2.27247685185,1.17308028919,63.1743055556
25609682,25609682,1.029,2.6867,52,175520,3312463746,21.3333333333,2.88888888889,4.06296296296,0.333942161339,121.888888889
25611350,25611350,1.2132,2.5021,119,168462,8137532417,23.7,4.9875,3.89958333333,0.32051369863,116.9875
25616596,25616596,1.1194,2.6372,15,353539,5261906348,12.3166666667,0.513194444444,8.18377314815,0.672638888889,245.513194444
25621178,25621178,1.0376,2.6729,74,558651,3312463746,22.85,2.95208333333,0.931736111111,1.06288242009,22.9520833333
25625011,25625011,1.1565,2.5167,31,395718,3741484405,19.3,1.80416666667,9.16013888889,0.752888127854,274.804166667
